email,interests,recommended_projects
jennifer.wang@example.com,"['C++ Programming', 'Machine Learning', 'UI/UX Design', 'Android Mobile App Programming', 'Web Development', 'Java Programming', 'Data Analysis']","['PLCS0588', 'PLCS0414', 'PLCS0288', 'PLCS0804', 'PLCS0806', 'PLCS0061', 'PLCS0841', 'PLCS0239', 'PLCS0854', 'PLCS0218']"
audrey.huang@example.com,"['Web Development', 'Machine Learning', 'Android Mobile App Programming', 'UI/UX Design', 'C++ Programming']","['PLCS0841', 'PLCS0197', 'PLCS0414', 'PLCS0569', 'PLCS0806', 'PLCS0306', 'PLCS0653', 'PLCS0218', 'PLCS0288', 'PLCS0147']"
david.williams@example.com,"['Machine Learning', 'Android Mobile App Programming', 'Data Analysis']","['PLCS0356', 'PLCS0701', 'PLCS0919', 'PLCS0511', 'PLCS0547', 'PLCS0281', 'PLCS0431', 'PLCS0794', 'PLCS0282', 'PLCS0576']"
robin.bennett@example.com,"['Android Mobile App Programming', 'UI/UX Design', 'Machine Learning', 'Java Programming', 'Data Analysis', 'C++ Programming']","['PLCS0191', 'PLCS0350', 'PLCS0306', 'PLCS0541', 'PLCS0569', 'PLCS0197', 'PLCS0147', 'PLCS0061', 'PLCS0920', 'PLCS0288']"
emily.elliott@example.com,"['UI/UX Design', 'C++ Programming', 'Android Mobile App Programming']","['PLCS0609', 'PLCS0553', 'PLCS0191', 'PLCS0541', 'PLCS0677', 'PLCS0165', 'PLCS0687', 'PLCS0061', 'PLCS0806', 'PLCS0306']"
laurie.garcia@example.com,"['Web Development', 'Machine Learning', 'C++ Programming']","['PLCS0522', 'PLCS0799', 'PLCS0777', 'PLCS0066', 'PLCS0057', 'PLCS0969', 'PLCS0750', 'PLCS0967', 'PLCS0649', 'PLCS0895']"
cassandra.hart@example.com,"['Data Analysis', 'Machine Learning', 'Java Programming']","['PLCS0642', 'PLCS0133', 'PLCS0678', 'PLCS0049', 'PLCS0966', 'PLCS0477', 'PLCS0161', 'PLCS0853', 'PLCS0254', 'PLCS0261']"
robert.ford@example.com,"['Web Development', 'UI/UX Design', 'C++ Programming']","['PLCS0267', 'PLCS0021', 'PLCS0634', 'PLCS0866', 'PLCS0751', 'PLCS0198', 'PLCS0446', 'PLCS0743', 'PLCS0625', 'PLCS0960']"
joanna.wilson@example.com,"['Android Mobile App Programming', 'Java Programming', 'Machine Learning', 'Data Analysis', 'C++ Programming', 'UI/UX Design', 'Web Development']","['PLCS0588', 'PLCS0414', 'PLCS0288', 'PLCS0804', 'PLCS0806', 'PLCS0061', 'PLCS0841', 'PLCS0239', 'PLCS0854', 'PLCS0218']"
kelsey.morrison@example.com,"['Data Analysis', 'C++ Programming', 'Web Development', 'Android Mobile App Programming', 'Java Programming']","['PLCS1000', 'PLCS0119', 'PLCS0060', 'PLCS0911', 'PLCS0314', 'PLCS0577', 'PLCS0874', 'PLCS0085', 'PLCS0593', 'PLCS0851']"
isaac.farmer@example.com,"['Java Programming', 'Web Development', 'C++ Programming', 'UI/UX Design', 'Android Mobile App Programming', 'Data Analysis']","['PLCS0147', 'PLCS0218', 'PLCS0350', 'PLCS0414', 'PLCS0306', 'PLCS0288', 'PLCS0071', 'PLCS0841', 'PLCS0854', 'PLCS0061']"
lisa.murillo@example.com,"['C++ Programming', 'Machine Learning', 'Data Analysis']","['PLCS0929', 'PLCS0289', 'PLCS0966', 'PLCS0876', 'PLCS0328', 'PLCS0536', 'PLCS0088', 'PLCS0411', 'PLCS0161', 'PLCS0049']"
gary.holmes@example.com,"['Machine Learning', 'Web Development', 'Data Analysis', 'UI/UX Design', 'Android Mobile App Programming', 'Java Programming', 'C++ Programming']","['PLCS0588', 'PLCS0414', 'PLCS0288', 'PLCS0804', 'PLCS0806', 'PLCS0061', 'PLCS0841', 'PLCS0239', 'PLCS0854', 'PLCS0218']"
jessica.spears@example.com,"['UI/UX Design', 'Machine Learning', 'C++ Programming', 'Java Programming', 'Web Development']","['PLCS0230', 'PLCS0637', 'PLCS0713', 'PLCS0716', 'PLCS0422', 'PLCS0294', 'PLCS0189', 'PLCS0232', 'PLCS0970', 'PLCS0179']"
steven.jones@example.com,"['C++ Programming', 'UI/UX Design', 'Java Programming', 'Machine Learning']","['PLCS0294', 'PLCS0762', 'PLCS0503', 'PLCS0096', 'PLCS0111', 'PLCS0422', 'PLCS0117', 'PLCS0499', 'PLCS0156', 'PLCS0970']"
eric.thompson@example.com,"['Java Programming', 'Android Mobile App Programming', 'Data Analysis', 'Machine Learning']","['PLCS0038', 'PLCS0547', 'PLCS0217', 'PLCS0701', 'PLCS0203', 'PLCS0281', 'PLCS0282', 'PLCS0771', 'PLCS0953', 'PLCS0356']"
mary.tucker@example.com,"['Android Mobile App Programming', 'UI/UX Design', 'C++ Programming', 'Java Programming', 'Machine Learning', 'Data Analysis', 'Web Development']","['PLCS0588', 'PLCS0414', 'PLCS0288', 'PLCS0804', 'PLCS0806', 'PLCS0061', 'PLCS0841', 'PLCS0239', 'PLCS0854', 'PLCS0218']"
benjamin.berger@example.com,"['Machine Learning', 'Android Mobile App Programming', 'Web Development', 'Java Programming']","['PLCS0999', 'PLCS0545', 'PLCS0429', 'PLCS0006', 'PLCS0973', 'PLCS0098', 'PLCS0491', 'PLCS0926', 'PLCS0520', 'PLCS0585']"
edward.vargas@example.com,"['Web Development', 'UI/UX Design', 'C++ Programming', 'Data Analysis', 'Machine Learning', 'Java Programming', 'Android Mobile App Programming']","['PLCS0588', 'PLCS0414', 'PLCS0288', 'PLCS0804', 'PLCS0806', 'PLCS0061', 'PLCS0841', 'PLCS0239', 'PLCS0854', 'PLCS0218']"
james.castaneda@example.com,"['Web Development', 'UI/UX Design', 'Data Analysis', 'Android Mobile App Programming']","['PLCS0569', 'PLCS0061', 'PLCS0653', 'PLCS0931', 'PLCS0197', 'PLCS0644', 'PLCS0191', 'PLCS0677', 'PLCS0350', 'PLCS0687']"
amy.snyder@example.com,"['Android Mobile App Programming', 'Data Analysis', 'C++ Programming', 'Machine Learning', 'Web Development', 'UI/UX Design']","['PLCS0306', 'PLCS0071', 'PLCS0288', 'PLCS0653', 'PLCS0806', 'PLCS0699', 'PLCS0239', 'PLCS0191', 'PLCS0553', 'PLCS0541']"
bryce.smith@example.com,"['Web Development', 'Java Programming', 'UI/UX Design', 'Machine Learning']","['PLCS0634', 'PLCS0446', 'PLCS0960', 'PLCS0405', 'PLCS0267', 'PLCS0164', 'PLCS0743', 'PLCS0625', 'PLCS0775', 'PLCS0676']"
elizabeth.johnson@example.com,"['Android Mobile App Programming', 'Web Development', 'Java Programming', 'Machine Learning', 'Data Analysis']","['PLCS0520', 'PLCS0981', 'PLCS0776', 'PLCS0106', 'PLCS0938', 'PLCS0926', 'PLCS0696', 'PLCS0662', 'PLCS0645', 'PLCS0585']"
sabrina.mccann@example.com,"['Data Analysis', 'Android Mobile App Programming', 'C++ Programming', 'UI/UX Design', 'Java Programming', 'Web Development']","['PLCS0147', 'PLCS0218', 'PLCS0350', 'PLCS0414', 'PLCS0306', 'PLCS0288', 'PLCS0071', 'PLCS0841', 'PLCS0854', 'PLCS0061']"
nancy.clark@example.com,"['Java Programming', 'C++ Programming', 'UI/UX Design', 'Data Analysis', 'Android Mobile App Programming', 'Web Development', 'Machine Learning']","['PLCS0588', 'PLCS0414', 'PLCS0288', 'PLCS0804', 'PLCS0806', 'PLCS0061', 'PLCS0841', 'PLCS0239', 'PLCS0854', 'PLCS0218']"
melanie.lee@example.com,"['Web Development', 'Machine Learning', 'UI/UX Design', 'Android Mobile App Programming', 'C++ Programming']","['PLCS0841', 'PLCS0197', 'PLCS0414', 'PLCS0569', 'PLCS0806', 'PLCS0306', 'PLCS0653', 'PLCS0218', 'PLCS0288', 'PLCS0147']"
jeremy.owen@example.com,"['Android Mobile App Programming', 'Web Development', 'Machine Learning', 'C++ Programming', 'UI/UX Design', 'Data Analysis', 'Java Programming']","['PLCS0588', 'PLCS0414', 'PLCS0288', 'PLCS0804', 'PLCS0806', 'PLCS0061', 'PLCS0841', 'PLCS0239', 'PLCS0854', 'PLCS0218']"
marisa.wilson@example.com,"['Data Analysis', 'Java Programming', 'Android Mobile App Programming']","['PLCS0956', 'PLCS0526', 'PLCS0194', 'PLCS0842', 'PLCS0185', 'PLCS0184', 'PLCS0251', 'PLCS0814', 'PLCS0630', 'PLCS0284']"
angela.hunter@example.com,"['C++ Programming', 'UI/UX Design', 'Machine Learning', 'Java Programming']","['PLCS0294', 'PLCS0762', 'PLCS0503', 'PLCS0096', 'PLCS0111', 'PLCS0422', 'PLCS0117', 'PLCS0499', 'PLCS0156', 'PLCS0970']"
daniel.guerra@example.com,"['Machine Learning', 'C++ Programming', 'Java Programming', 'UI/UX Design', 'Data Analysis']","['PLCS0189', 'PLCS0230', 'PLCS0671', 'PLCS0294', 'PLCS0702', 'PLCS0970', 'PLCS0260', 'PLCS0637', 'PLCS0713', 'PLCS0117']"
william.mendez@example.com,"['Java Programming', 'Machine Learning', 'Data Analysis']","['PLCS0642', 'PLCS0133', 'PLCS0678', 'PLCS0049', 'PLCS0966', 'PLCS0477', 'PLCS0161', 'PLCS0853', 'PLCS0254', 'PLCS0261']"
jason.gates@example.com,"['UI/UX Design', 'Java Programming', 'Data Analysis', 'Machine Learning', 'Android Mobile App Programming']","['PLCS0165', 'PLCS0218', 'PLCS0653', 'PLCS0197', 'PLCS0288', 'PLCS0541', 'PLCS0677', 'PLCS0687', 'PLCS0699', 'PLCS0569']"
michelle.morales@example.com,"['UI/UX Design', 'Data Analysis', 'C++ Programming', 'Machine Learning', 'Android Mobile App Programming', 'Java Programming']","['PLCS0191', 'PLCS0350', 'PLCS0306', 'PLCS0541', 'PLCS0569', 'PLCS0197', 'PLCS0147', 'PLCS0061', 'PLCS0920', 'PLCS0288']"
danielle.willis@example.com,"['Android Mobile App Programming', 'Machine Learning', 'Java Programming', 'C++ Programming', 'Data Analysis', 'UI/UX Design']","['PLCS0191', 'PLCS0350', 'PLCS0306', 'PLCS0541', 'PLCS0569', 'PLCS0197', 'PLCS0147', 'PLCS0061', 'PLCS0920', 'PLCS0288']"
barry.jones@example.com,"['Web Development', 'Java Programming', 'Data Analysis']","['PLCS0121', 'PLCS0824', 'PLCS0940', 'PLCS0059', 'PLCS0430', 'PLCS0611', 'PLCS0914', 'PLCS0908', 'PLCS0127', 'PLCS0139']"
jennifer.gonzalez@example.com,"['UI/UX Design', 'Android Mobile App Programming', 'Web Development']","['PLCS0553', 'PLCS0218', 'PLCS0239', 'PLCS0288', 'PLCS0564', 'PLCS0569', 'PLCS0306', 'PLCS0699', 'PLCS0588', 'PLCS0687']"
meagan.reyes@example.com,"['Data Analysis', 'Web Development', 'Machine Learning', 'Android Mobile App Programming']","['PLCS0981', 'PLCS0973', 'PLCS0696', 'PLCS0429', 'PLCS0662', 'PLCS0098', 'PLCS0106', 'PLCS0545', 'PLCS0913', 'PLCS0520']"
leslie.sandoval@example.com,"['UI/UX Design', 'Android Mobile App Programming', 'Java Programming', 'Machine Learning', 'C++ Programming', 'Web Development', 'Data Analysis']","['PLCS0588', 'PLCS0414', 'PLCS0288', 'PLCS0804', 'PLCS0806', 'PLCS0061', 'PLCS0841', 'PLCS0239', 'PLCS0854', 'PLCS0218']"
donna.bell@example.com,"['Web Development', 'UI/UX Design', 'Android Mobile App Programming', 'C++ Programming', 'Data Analysis', 'Machine Learning', 'Java Programming']","['PLCS0588', 'PLCS0414', 'PLCS0288', 'PLCS0804', 'PLCS0806', 'PLCS0061', 'PLCS0841', 'PLCS0239', 'PLCS0854', 'PLCS0218']"
david.graves@example.com,"['C++ Programming', 'Data Analysis', 'Android Mobile App Programming', 'Web Development', 'Java Programming', 'UI/UX Design', 'Machine Learning']","['PLCS0588', 'PLCS0414', 'PLCS0288', 'PLCS0804', 'PLCS0806', 'PLCS0061', 'PLCS0841', 'PLCS0239', 'PLCS0854', 'PLCS0218']"
joy.garcia@example.com,"['Java Programming', 'Web Development', 'Machine Learning', 'UI/UX Design', 'Android Mobile App Programming']","['PLCS0061', 'PLCS0854', 'PLCS0350', 'PLCS0218', 'PLCS0931', 'PLCS0588', 'PLCS0699', 'PLCS0872', 'PLCS0191', 'PLCS0687']"
michael.walker@example.com,"['Android Mobile App Programming', 'Web Development', 'UI/UX Design', 'Data Analysis', 'Machine Learning', 'Java Programming', 'C++ Programming']","['PLCS0588', 'PLCS0414', 'PLCS0288', 'PLCS0804', 'PLCS0806', 'PLCS0061', 'PLCS0841', 'PLCS0239', 'PLCS0854', 'PLCS0218']"
christina.wade@example.com,"['Java Programming', 'Machine Learning', 'Android Mobile App Programming', 'Data Analysis', 'Web Development']","['PLCS0520', 'PLCS0981', 'PLCS0776', 'PLCS0106', 'PLCS0938', 'PLCS0926', 'PLCS0696', 'PLCS0662', 'PLCS0645', 'PLCS0585']"
toni.carpenter@example.com,"['C++ Programming', 'UI/UX Design', 'Data Analysis', 'Machine Learning', 'Web Development']","['PLCS0542', 'PLCS0857', 'PLCS0164', 'PLCS0634', 'PLCS0751', 'PLCS0496', 'PLCS0960', 'PLCS0775', 'PLCS0446', 'PLCS0584']"
tiffany.foster@example.com,"['Java Programming', 'Data Analysis', 'Web Development', 'UI/UX Design', 'Android Mobile App Programming', 'Machine Learning']","['PLCS0804', 'PLCS0588', 'PLCS0653', 'PLCS0644', 'PLCS0147', 'PLCS0677', 'PLCS0687', 'PLCS0569', 'PLCS0920', 'PLCS0699']"
diana.thompson@example.com,"['Data Analysis', 'UI/UX Design', 'Web Development']","['PLCS0542', 'PLCS0775', 'PLCS0743', 'PLCS0625', 'PLCS0751', 'PLCS0866', 'PLCS0584', 'PLCS0960', 'PLCS0496', 'PLCS0267']"
michael.clark@example.com,"['Data Analysis', 'Web Development', 'C++ Programming', 'Android Mobile App Programming', 'UI/UX Design']","['PLCS0687', 'PLCS0218', 'PLCS0350', 'PLCS0197', 'PLCS0609', 'PLCS0061', 'PLCS0191', 'PLCS0071', 'PLCS0569', 'PLCS0564']"
jonathan.ramos@example.com,"['Java Programming', 'Machine Learning', 'C++ Programming', 'Android Mobile App Programming', 'UI/UX Design', 'Web Development', 'Data Analysis']","['PLCS0588', 'PLCS0414', 'PLCS0288', 'PLCS0804', 'PLCS0806', 'PLCS0061', 'PLCS0841', 'PLCS0239', 'PLCS0854', 'PLCS0218']"
jonathan.thomas@example.com,"['Machine Learning', 'Android Mobile App Programming', 'C++ Programming', 'Data Analysis', 'UI/UX Design']","['PLCS0609', 'PLCS0061', 'PLCS0239', 'PLCS0687', 'PLCS0288', 'PLCS0854', 'PLCS0588', 'PLCS0306', 'PLCS0569', 'PLCS0414']"
linda.bowen@example.com,"['Android Mobile App Programming', 'C++ Programming', 'Web Development', 'Machine Learning', 'Data Analysis', 'Java Programming', 'UI/UX Design']","['PLCS0588', 'PLCS0414', 'PLCS0288', 'PLCS0804', 'PLCS0806', 'PLCS0061', 'PLCS0841', 'PLCS0239', 'PLCS0854', 'PLCS0218']"
tyler.anderson@example.com,"['Machine Learning', 'Web Development', 'Data Analysis', 'UI/UX Design', 'Android Mobile App Programming', 'Java Programming', 'C++ Programming']","['PLCS0588', 'PLCS0414', 'PLCS0288', 'PLCS0804', 'PLCS0806', 'PLCS0061', 'PLCS0841', 'PLCS0239', 'PLCS0854', 'PLCS0218']"
douglas.carney@example.com,"['C++ Programming', 'Data Analysis', 'UI/UX Design', 'Machine Learning', 'Android Mobile App Programming']","['PLCS0609', 'PLCS0061', 'PLCS0239', 'PLCS0687', 'PLCS0288', 'PLCS0854', 'PLCS0588', 'PLCS0306', 'PLCS0569', 'PLCS0414']"
donald.ewing@example.com,"['UI/UX Design', 'Web Development', 'C++ Programming', 'Java Programming', 'Machine Learning', 'Data Analysis', 'Android Mobile App Programming']","['PLCS0588', 'PLCS0414', 'PLCS0288', 'PLCS0804', 'PLCS0806', 'PLCS0061', 'PLCS0841', 'PLCS0239', 'PLCS0854', 'PLCS0218']"
jill.white@example.com,"['Android Mobile App Programming', 'C++ Programming', 'UI/UX Design', 'Data Analysis']","['PLCS0588', 'PLCS0414', 'PLCS0644', 'PLCS0071', 'PLCS0147', 'PLCS0854', 'PLCS0541', 'PLCS0609', 'PLCS0920', 'PLCS0872']"
seth.taylor@example.com,"['Data Analysis', 'Java Programming', 'Web Development', 'Machine Learning', 'C++ Programming', 'Android Mobile App Programming', 'UI/UX Design']","['PLCS0588', 'PLCS0414', 'PLCS0288', 'PLCS0804', 'PLCS0806', 'PLCS0061', 'PLCS0841', 'PLCS0239', 'PLCS0854', 'PLCS0218']"
amy.turner@example.com,"['Web Development', 'Android Mobile App Programming', 'UI/UX Design']","['PLCS0553', 'PLCS0218', 'PLCS0239', 'PLCS0288', 'PLCS0564', 'PLCS0569', 'PLCS0306', 'PLCS0699', 'PLCS0588', 'PLCS0687']"
kenneth.hill@example.com,"['C++ Programming', 'Machine Learning', 'Web Development', 'Java Programming', 'Data Analysis', 'Android Mobile App Programming', 'UI/UX Design']","['PLCS0588', 'PLCS0414', 'PLCS0288', 'PLCS0804', 'PLCS0806', 'PLCS0061', 'PLCS0841', 'PLCS0239', 'PLCS0854', 'PLCS0218']"
patrick.simmons@example.com,"['Android Mobile App Programming', 'UI/UX Design', 'C++ Programming']","['PLCS0609', 'PLCS0553', 'PLCS0191', 'PLCS0541', 'PLCS0677', 'PLCS0165', 'PLCS0687', 'PLCS0061', 'PLCS0806', 'PLCS0306']"
nicholas.may@example.com,"['Machine Learning', 'Data Analysis', 'Java Programming', 'UI/UX Design', 'Android Mobile App Programming']","['PLCS0165', 'PLCS0218', 'PLCS0653', 'PLCS0197', 'PLCS0288', 'PLCS0541', 'PLCS0677', 'PLCS0687', 'PLCS0699', 'PLCS0569']"
jennifer.cummings@example.com,"['UI/UX Design', 'Web Development', 'Java Programming']","['PLCS0960', 'PLCS0866', 'PLCS0751', 'PLCS0743', 'PLCS0405', 'PLCS0542', 'PLCS0446', 'PLCS0198', 'PLCS0496', 'PLCS0775']"
amanda.bowman@example.com,"['Web Development', 'Java Programming', 'UI/UX Design', 'C++ Programming', 'Android Mobile App Programming', 'Data Analysis']","['PLCS0147', 'PLCS0218', 'PLCS0350', 'PLCS0414', 'PLCS0306', 'PLCS0288', 'PLCS0071', 'PLCS0841', 'PLCS0854', 'PLCS0061']"
tina.henry@example.com,"['UI/UX Design', 'Java Programming', 'Android Mobile App Programming', 'C++ Programming', 'Machine Learning']","['PLCS0191', 'PLCS0147', 'PLCS0306', 'PLCS0569', 'PLCS0644', 'PLCS0288', 'PLCS0197', 'PLCS0687', 'PLCS0071', 'PLCS0920']"
melinda.velasquez@example.com,"['Data Analysis', 'Java Programming', 'Machine Learning']","['PLCS0642', 'PLCS0133', 'PLCS0678', 'PLCS0049', 'PLCS0966', 'PLCS0477', 'PLCS0161', 'PLCS0853', 'PLCS0254', 'PLCS0261']"
ronald.prince@example.com,"['C++ Programming', 'Web Development', 'UI/UX Design', 'Java Programming', 'Android Mobile App Programming']","['PLCS0165', 'PLCS0588', 'PLCS0677', 'PLCS0147', 'PLCS0350', 'PLCS0191', 'PLCS0564', 'PLCS0569', 'PLCS0806', 'PLCS0218']"
james.thompson@example.com,"['Web Development', 'Data Analysis', 'C++ Programming', 'Java Programming', 'UI/UX Design', 'Android Mobile App Programming', 'Machine Learning']","['PLCS0588', 'PLCS0414', 'PLCS0288', 'PLCS0804', 'PLCS0806', 'PLCS0061', 'PLCS0841', 'PLCS0239', 'PLCS0854', 'PLCS0218']"
walter.miller@example.com,"['Android Mobile App Programming', 'UI/UX Design', 'Web Development', 'Machine Learning', 'Java Programming']","['PLCS0061', 'PLCS0854', 'PLCS0350', 'PLCS0218', 'PLCS0931', 'PLCS0588', 'PLCS0699', 'PLCS0872', 'PLCS0191', 'PLCS0687']"
susan.green@example.com,"['UI/UX Design', 'C++ Programming', 'Machine Learning', 'Android Mobile App Programming', 'Java Programming']","['PLCS0191', 'PLCS0147', 'PLCS0306', 'PLCS0569', 'PLCS0644', 'PLCS0288', 'PLCS0197', 'PLCS0687', 'PLCS0071', 'PLCS0920']"
erica.weber@example.com,"['Android Mobile App Programming', 'Data Analysis', 'C++ Programming']","['PLCS0467', 'PLCS0935', 'PLCS0964', 'PLCS0368', 'PLCS0956', 'PLCS0561', 'PLCS0710', 'PLCS0063', 'PLCS0700', 'PLCS0115']"
amy.mercado@example.com,"['C++ Programming', 'Android Mobile App Programming', 'UI/UX Design']","['PLCS0609', 'PLCS0553', 'PLCS0191', 'PLCS0541', 'PLCS0677', 'PLCS0165', 'PLCS0687', 'PLCS0061', 'PLCS0806', 'PLCS0306']"
scott.pope@example.com,"['UI/UX Design', 'C++ Programming', 'Web Development', 'Android Mobile App Programming', 'Java Programming', 'Machine Learning', 'Data Analysis']","['PLCS0588', 'PLCS0414', 'PLCS0288', 'PLCS0804', 'PLCS0806', 'PLCS0061', 'PLCS0841', 'PLCS0239', 'PLCS0854', 'PLCS0218']"
steven.lucero@example.com,"['Data Analysis', 'UI/UX Design', 'C++ Programming', 'Java Programming']","['PLCS0762', 'PLCS0503', 'PLCS0713', 'PLCS0716', 'PLCS0970', 'PLCS0459', 'PLCS0422', 'PLCS0364', 'PLCS0808', 'PLCS0096']"
breanna.king@example.com,"['Android Mobile App Programming', 'Data Analysis', 'UI/UX Design', 'C++ Programming', 'Web Development', 'Machine Learning']","['PLCS0306', 'PLCS0071', 'PLCS0288', 'PLCS0653', 'PLCS0806', 'PLCS0699', 'PLCS0239', 'PLCS0191', 'PLCS0553', 'PLCS0541']"
thomas.serrano@example.com,"['Machine Learning', 'Data Analysis', 'C++ Programming', 'Java Programming']","['PLCS0186', 'PLCS0675', 'PLCS0752', 'PLCS0632', 'PLCS0201', 'PLCS0190', 'PLCS0621', 'PLCS0056', 'PLCS0440', 'PLCS0660']"
kelli.zimmerman@example.com,"['Web Development', 'Java Programming', 'UI/UX Design', 'Data Analysis', 'Android Mobile App Programming', 'Machine Learning', 'C++ Programming']","['PLCS0588', 'PLCS0414', 'PLCS0288', 'PLCS0804', 'PLCS0806', 'PLCS0061', 'PLCS0841', 'PLCS0239', 'PLCS0854', 'PLCS0218']"
aaron.townsend@example.com,"['Web Development', 'Java Programming', 'C++ Programming', 'UI/UX Design']","['PLCS0163', 'PLCS0117', 'PLCS0364', 'PLCS0637', 'PLCS0671', 'PLCS0422', 'PLCS0294', 'PLCS0970', 'PLCS0702', 'PLCS0096']"
carlos.thomas@example.com,"['Data Analysis', 'UI/UX Design', 'Web Development', 'Java Programming', 'Android Mobile App Programming', 'Machine Learning']","['PLCS0804', 'PLCS0588', 'PLCS0653', 'PLCS0644', 'PLCS0147', 'PLCS0677', 'PLCS0687', 'PLCS0569', 'PLCS0920', 'PLCS0699']"
sarah.randall@example.com,"['C++ Programming', 'Android Mobile App Programming', 'Data Analysis', 'Machine Learning']","['PLCS0794', 'PLCS0771', 'PLCS0281', 'PLCS0576', 'PLCS0356', 'PLCS0953', 'PLCS0846', 'PLCS0038', 'PLCS0511', 'PLCS0547']"
patrick.mason@example.com,"['Web Development', 'Android Mobile App Programming', 'UI/UX Design', 'Machine Learning', 'Java Programming']","['PLCS0061', 'PLCS0854', 'PLCS0350', 'PLCS0218', 'PLCS0931', 'PLCS0588', 'PLCS0699', 'PLCS0872', 'PLCS0191', 'PLCS0687']"
peter.thomas@example.com,"['Web Development', 'Data Analysis', 'Android Mobile App Programming', 'C++ Programming', 'UI/UX Design', 'Machine Learning', 'Java Programming']","['PLCS0588', 'PLCS0414', 'PLCS0288', 'PLCS0804', 'PLCS0806', 'PLCS0061', 'PLCS0841', 'PLCS0239', 'PLCS0854', 'PLCS0218']"
taylor.moore@example.com,"['C++ Programming', 'UI/UX Design', 'Machine Learning', 'Data Analysis', 'Web Development', 'Java Programming', 'Android Mobile App Programming']","['PLCS0588', 'PLCS0414', 'PLCS0288', 'PLCS0804', 'PLCS0806', 'PLCS0061', 'PLCS0841', 'PLCS0239', 'PLCS0854', 'PLCS0218']"
jonathan.fisher@example.com,"['Android Mobile App Programming', 'Machine Learning', 'Data Analysis', 'Java Programming', 'C++ Programming', 'UI/UX Design', 'Web Development']","['PLCS0588', 'PLCS0414', 'PLCS0288', 'PLCS0804', 'PLCS0806', 'PLCS0061', 'PLCS0841', 'PLCS0239', 'PLCS0854', 'PLCS0218']"
mary.santiago@example.com,"['Java Programming', 'C++ Programming', 'Web Development', 'Android Mobile App Programming', 'Machine Learning', 'UI/UX Design']","['PLCS0872', 'PLCS0191', 'PLCS0350', 'PLCS0165', 'PLCS0588', 'PLCS0920', 'PLCS0644', 'PLCS0653', 'PLCS0306', 'PLCS0288']"
danielle.newman@example.com,"['Web Development', 'Data Analysis', 'Java Programming', 'UI/UX Design', 'Android Mobile App Programming']","['PLCS0553', 'PLCS0239', 'PLCS0288', 'PLCS0564', 'PLCS0569', 'PLCS0147', 'PLCS0854', 'PLCS0588', 'PLCS0699', 'PLCS0165']"
douglas.allen@example.com,"['UI/UX Design', 'Java Programming', 'Data Analysis']","['PLCS0001', 'PLCS0322', 'PLCS0141', 'PLCS0697', 'PLCS0937', 'PLCS0178', 'PLCS0187', 'PLCS0222', 'PLCS0668', 'PLCS0266']"
christopher.phillips@example.com,"['Android Mobile App Programming', 'Java Programming', 'C++ Programming']","['PLCS1000', 'PLCS0911', 'PLCS0874', 'PLCS0396', 'PLCS0253', 'PLCS0060', 'PLCS0851', 'PLCS0240', 'PLCS0085', 'PLCS0807']"
elizabeth.hayes@example.com,"['Java Programming', 'C++ Programming', 'Android Mobile App Programming', 'Machine Learning', 'Data Analysis', 'UI/UX Design', 'Web Development']","['PLCS0588', 'PLCS0414', 'PLCS0288', 'PLCS0804', 'PLCS0806', 'PLCS0061', 'PLCS0841', 'PLCS0239', 'PLCS0854', 'PLCS0218']"
kristen.wheeler@example.com,"['Machine Learning', 'C++ Programming', 'UI/UX Design', 'Android Mobile App Programming', 'Java Programming', 'Web Development', 'Data Analysis']","['PLCS0588', 'PLCS0414', 'PLCS0288', 'PLCS0804', 'PLCS0806', 'PLCS0061', 'PLCS0841', 'PLCS0239', 'PLCS0854', 'PLCS0218']"
nicholas.brooks@example.com,"['Web Development', 'Java Programming', 'Android Mobile App Programming']","['PLCS0275', 'PLCS0006', 'PLCS0370', 'PLCS0999', 'PLCS0491', 'PLCS0938', 'PLCS0645', 'PLCS0106', 'PLCS0662', 'PLCS0973']"
connie.smith@example.com,"['C++ Programming', 'Android Mobile App Programming', 'Data Analysis', 'UI/UX Design', 'Machine Learning']","['PLCS0609', 'PLCS0061', 'PLCS0239', 'PLCS0687', 'PLCS0288', 'PLCS0854', 'PLCS0588', 'PLCS0306', 'PLCS0569', 'PLCS0414']"
anthony.perkins@example.com,"['Data Analysis', 'C++ Programming', 'Machine Learning', 'UI/UX Design', 'Web Development', 'Android Mobile App Programming', 'Java Programming']","['PLCS0588', 'PLCS0414', 'PLCS0288', 'PLCS0804', 'PLCS0806', 'PLCS0061', 'PLCS0841', 'PLCS0239', 'PLCS0854', 'PLCS0218']"
mary.gay@example.com,"['Data Analysis', 'C++ Programming', 'Web Development', 'UI/UX Design', 'Android Mobile App Programming', 'Machine Learning']","['PLCS0306', 'PLCS0071', 'PLCS0288', 'PLCS0653', 'PLCS0806', 'PLCS0699', 'PLCS0239', 'PLCS0191', 'PLCS0553', 'PLCS0541']"
michael.bell@example.com,"['Machine Learning', 'Android Mobile App Programming', 'UI/UX Design']","['PLCS0677', 'PLCS0306', 'PLCS0191', 'PLCS0197', 'PLCS0931', 'PLCS0564', 'PLCS0147', 'PLCS0854', 'PLCS0071', 'PLCS0165']"
