email,interests,recommended_projects
miranda.james@example.com,"['UI/UX Design', 'Web Development', 'Data Analysis', 'Machine Learning', 'Android Mobile App Programming', 'Java Programming', 'C++ Programming']","['PLCS0564', 'PLCS0609', 'PLCS0806', 'PLCS0553', 'PLCS0239', 'PLCS0350', 'PLCS0872', 'PLCS0644', 'PLCS0306', 'PLCS0569']"
debra.powell@example.com,"['Data Analysis', 'Android Mobile App Programming', 'Machine Learning', 'Java Programming', 'UI/UX Design']","['PLCS0804', 'PLCS0288', 'PLCS0414', 'PLCS0350', 'PLCS0699', 'PLCS0806', 'PLCS0147', 'PLCS0071', 'PLCS0841', 'PLCS0061']"
tyrone.kelly@example.com,"['Java Programming', 'Android Mobile App Programming', 'UI/UX Design', 'Data Analysis', 'C++ Programming', 'Web Development']","['PLCS0699', 'PLCS0553', 'PLCS0841', 'PLCS0414', 'PLCS0588', 'PLCS0218', 'PLCS0804', 'PLCS0197', 'PLCS0569', 'PLCS0931']"
peter.cortez@example.com,"['Web Development', 'Machine Learning', 'Android Mobile App Programming', 'UI/UX Design']","['PLCS0071', 'PLCS0414', 'PLCS0564', 'PLCS0553', 'PLCS0165', 'PLCS0541', 'PLCS0191', 'PLCS0197', 'PLCS0218', 'PLCS0920']"
travis.gutierrez@example.com,"['Data Analysis', 'Android Mobile App Programming', 'UI/UX Design', 'Web Development']","['PLCS0677', 'PLCS0288', 'PLCS0644', 'PLCS0218', 'PLCS0569', 'PLCS0165', 'PLCS0071', 'PLCS0804', 'PLCS0806', 'PLCS0191']"
jennifer.wang@example.com,"['C++ Programming', 'Machine Learning', 'UI/UX Design', 'Android Mobile App Programming', 'Web Development', 'Java Programming', 'Data Analysis']","['PLCS0564', 'PLCS0609', 'PLCS0806', 'PLCS0553', 'PLCS0239', 'PLCS0350', 'PLCS0872', 'PLCS0644', 'PLCS0306', 'PLCS0569']"
audrey.huang@example.com,"['Web Development', 'Machine Learning', 'Android Mobile App Programming', 'UI/UX Design', 'C++ Programming']","['PLCS0071', 'PLCS0414', 'PLCS0564', 'PLCS0553', 'PLCS0165', 'PLCS0541', 'PLCS0191', 'PLCS0197', 'PLCS0218', 'PLCS0920']"
david.williams@example.com,"['Machine Learning', 'Android Mobile App Programming', 'Data Analysis']","['PLCS0576', 'PLCS0281', 'PLCS0919', 'PLCS0846', 'PLCS0794', 'PLCS0771', 'PLCS0701', 'PLCS0217', 'PLCS0953', 'PLCS0511']"
robin.bennett@example.com,"['Android Mobile App Programming', 'UI/UX Design', 'Machine Learning', 'Java Programming', 'Data Analysis', 'C++ Programming']","['PLCS0677', 'PLCS0147', 'PLCS0197', 'PLCS0350', 'PLCS0191', 'PLCS0920', 'PLCS0644', 'PLCS0653', 'PLCS0165', 'PLCS0588']"
emily.elliott@example.com,"['UI/UX Design', 'C++ Programming', 'Android Mobile App Programming']","['PLCS0841', 'PLCS0687', 'PLCS0806', 'PLCS0569', 'PLCS0350', 'PLCS0699', 'PLCS0564', 'PLCS0553', 'PLCS0588', 'PLCS0541']"
laurie.garcia@example.com,"['Web Development', 'Machine Learning', 'C++ Programming']","['PLCS0777', 'PLCS0895', 'PLCS0481', 'PLCS0750', 'PLCS0969', 'PLCS0773', 'PLCS0472', 'PLCS0799', 'PLCS0522', 'PLCS0066']"
cassandra.hart@example.com,"['Data Analysis', 'Machine Learning', 'Java Programming']","['PLCS0642', 'PLCS0254', 'PLCS0833', 'PLCS0816', 'PLCS0966', 'PLCS0088', 'PLCS0929', 'PLCS0029', 'PLCS0161', 'PLCS0039']"
robert.ford@example.com,"['Web Development', 'UI/UX Design', 'C++ Programming']","['PLCS0496', 'PLCS0634', 'PLCS0267', 'PLCS0751', 'PLCS0743', 'PLCS0857', 'PLCS0021', 'PLCS0866', 'PLCS0625', 'PLCS0542']"
joanna.wilson@example.com,"['Android Mobile App Programming', 'Java Programming', 'Machine Learning', 'Data Analysis', 'C++ Programming', 'UI/UX Design', 'Web Development']","['PLCS0564', 'PLCS0609', 'PLCS0806', 'PLCS0553', 'PLCS0239', 'PLCS0350', 'PLCS0872', 'PLCS0644', 'PLCS0306', 'PLCS0569']"
kelsey.morrison@example.com,"['Data Analysis', 'C++ Programming', 'Web Development', 'Android Mobile App Programming', 'Java Programming']","['PLCS0396', 'PLCS0445', 'PLCS0119', 'PLCS0720', 'PLCS0717', 'PLCS0911', 'PLCS0638', 'PLCS0085', 'PLCS0782', 'PLCS0452']"
isaac.farmer@example.com,"['Java Programming', 'Web Development', 'C++ Programming', 'UI/UX Design', 'Android Mobile App Programming', 'Data Analysis']","['PLCS0699', 'PLCS0553', 'PLCS0841', 'PLCS0414', 'PLCS0588', 'PLCS0218', 'PLCS0804', 'PLCS0197', 'PLCS0569', 'PLCS0931']"
lisa.murillo@example.com,"['C++ Programming', 'Machine Learning', 'Data Analysis']","['PLCS0642', 'PLCS0929', 'PLCS0049', 'PLCS0261', 'PLCS0833', 'PLCS0536', 'PLCS0456', 'PLCS0289', 'PLCS0328', 'PLCS0039']"
gary.holmes@example.com,"['Machine Learning', 'Web Development', 'Data Analysis', 'UI/UX Design', 'Android Mobile App Programming', 'Java Programming', 'C++ Programming']","['PLCS0564', 'PLCS0609', 'PLCS0806', 'PLCS0553', 'PLCS0239', 'PLCS0350', 'PLCS0872', 'PLCS0644', 'PLCS0306', 'PLCS0569']"
jessica.spears@example.com,"['UI/UX Design', 'Machine Learning', 'C++ Programming', 'Java Programming', 'Web Development']","['PLCS0702', 'PLCS0762', 'PLCS0189', 'PLCS0163', 'PLCS0499', 'PLCS0637', 'PLCS0230', 'PLCS0156', 'PLCS0716', 'PLCS0808']"
steven.jones@example.com,"['C++ Programming', 'UI/UX Design', 'Java Programming', 'Machine Learning']","['PLCS0163', 'PLCS0422', 'PLCS0459', 'PLCS0156', 'PLCS0671', 'PLCS0364', 'PLCS0096', 'PLCS0713', 'PLCS0189', 'PLCS0179']"
eric.thompson@example.com,"['Java Programming', 'Android Mobile App Programming', 'Data Analysis', 'Machine Learning']","['PLCS0038', 'PLCS0431', 'PLCS0217', 'PLCS0794', 'PLCS0356', 'PLCS0953', 'PLCS0511', 'PLCS0771', 'PLCS0576', 'PLCS0846']"
mary.tucker@example.com,"['Android Mobile App Programming', 'UI/UX Design', 'C++ Programming', 'Java Programming', 'Machine Learning', 'Data Analysis', 'Web Development']","['PLCS0564', 'PLCS0609', 'PLCS0806', 'PLCS0553', 'PLCS0239', 'PLCS0350', 'PLCS0872', 'PLCS0644', 'PLCS0306', 'PLCS0569']"
benjamin.berger@example.com,"['Machine Learning', 'Android Mobile App Programming', 'Web Development', 'Java Programming']","['PLCS0761', 'PLCS0585', 'PLCS0491', 'PLCS0776', 'PLCS0545', 'PLCS0275', 'PLCS0106', 'PLCS0926', 'PLCS0317', 'PLCS0913']"
edward.vargas@example.com,"['Web Development', 'UI/UX Design', 'C++ Programming', 'Data Analysis', 'Machine Learning', 'Java Programming', 'Android Mobile App Programming']","['PLCS0564', 'PLCS0609', 'PLCS0806', 'PLCS0553', 'PLCS0239', 'PLCS0350', 'PLCS0872', 'PLCS0644', 'PLCS0306', 'PLCS0569']"
james.castaneda@example.com,"['Web Development', 'UI/UX Design', 'Data Analysis', 'Android Mobile App Programming']","['PLCS0677', 'PLCS0288', 'PLCS0644', 'PLCS0218', 'PLCS0569', 'PLCS0165', 'PLCS0071', 'PLCS0804', 'PLCS0806', 'PLCS0191']"
amy.snyder@example.com,"['Android Mobile App Programming', 'Data Analysis', 'C++ Programming', 'Machine Learning', 'Web Development', 'UI/UX Design']","['PLCS0541', 'PLCS0841', 'PLCS0239', 'PLCS0806', 'PLCS0569', 'PLCS0564', 'PLCS0553', 'PLCS0306', 'PLCS0288', 'PLCS0350']"
bryce.smith@example.com,"['Web Development', 'Java Programming', 'UI/UX Design', 'Machine Learning']","['PLCS0743', 'PLCS0584', 'PLCS0405', 'PLCS0665', 'PLCS0181', 'PLCS0857', 'PLCS0751', 'PLCS0775', 'PLCS0164', 'PLCS0267']"
elizabeth.johnson@example.com,"['Android Mobile App Programming', 'Web Development', 'Java Programming', 'Machine Learning', 'Data Analysis']","['PLCS0696', 'PLCS0429', 'PLCS0370', 'PLCS0761', 'PLCS0938', 'PLCS0645', 'PLCS0776', 'PLCS0545', 'PLCS0662', 'PLCS0098']"
sabrina.mccann@example.com,"['Data Analysis', 'Android Mobile App Programming', 'C++ Programming', 'UI/UX Design', 'Java Programming', 'Web Development']","['PLCS0699', 'PLCS0553', 'PLCS0841', 'PLCS0414', 'PLCS0588', 'PLCS0218', 'PLCS0804', 'PLCS0197', 'PLCS0569', 'PLCS0931']"
nancy.clark@example.com,"['Java Programming', 'C++ Programming', 'UI/UX Design', 'Data Analysis', 'Android Mobile App Programming', 'Web Development', 'Machine Learning']","['PLCS0564', 'PLCS0609', 'PLCS0806', 'PLCS0553', 'PLCS0239', 'PLCS0350', 'PLCS0872', 'PLCS0644', 'PLCS0306', 'PLCS0569']"
melanie.lee@example.com,"['Web Development', 'Machine Learning', 'UI/UX Design', 'Android Mobile App Programming', 'C++ Programming']","['PLCS0071', 'PLCS0414', 'PLCS0564', 'PLCS0553', 'PLCS0165', 'PLCS0541', 'PLCS0191', 'PLCS0197', 'PLCS0218', 'PLCS0920']"
jeremy.owen@example.com,"['Android Mobile App Programming', 'Web Development', 'Machine Learning', 'C++ Programming', 'UI/UX Design', 'Data Analysis', 'Java Programming']","['PLCS0564', 'PLCS0609', 'PLCS0806', 'PLCS0553', 'PLCS0239', 'PLCS0350', 'PLCS0872', 'PLCS0644', 'PLCS0306', 'PLCS0569']"
marisa.wilson@example.com,"['Data Analysis', 'Java Programming', 'Android Mobile App Programming']","['PLCS0115', 'PLCS0842', 'PLCS0864', 'PLCS0935', 'PLCS0964', 'PLCS0561', 'PLCS0526', 'PLCS0956', 'PLCS0251', 'PLCS0284']"
angela.hunter@example.com,"['C++ Programming', 'UI/UX Design', 'Machine Learning', 'Java Programming']","['PLCS0163', 'PLCS0422', 'PLCS0459', 'PLCS0156', 'PLCS0671', 'PLCS0364', 'PLCS0096', 'PLCS0713', 'PLCS0189', 'PLCS0179']"
daniel.guerra@example.com,"['Machine Learning', 'C++ Programming', 'Java Programming', 'UI/UX Design', 'Data Analysis']","['PLCS0117', 'PLCS0970', 'PLCS0230', 'PLCS0716', 'PLCS0637', 'PLCS0232', 'PLCS0422', 'PLCS0111', 'PLCS0156', 'PLCS0459']"
william.mendez@example.com,"['Java Programming', 'Machine Learning', 'Data Analysis']","['PLCS0642', 'PLCS0254', 'PLCS0833', 'PLCS0816', 'PLCS0966', 'PLCS0088', 'PLCS0929', 'PLCS0029', 'PLCS0161', 'PLCS0039']"
jason.gates@example.com,"['UI/UX Design', 'Java Programming', 'Data Analysis', 'Machine Learning', 'Android Mobile App Programming']","['PLCS0804', 'PLCS0288', 'PLCS0414', 'PLCS0350', 'PLCS0699', 'PLCS0806', 'PLCS0147', 'PLCS0071', 'PLCS0841', 'PLCS0061']"
michelle.morales@example.com,"['UI/UX Design', 'Data Analysis', 'C++ Programming', 'Machine Learning', 'Android Mobile App Programming', 'Java Programming']","['PLCS0677', 'PLCS0147', 'PLCS0197', 'PLCS0350', 'PLCS0191', 'PLCS0920', 'PLCS0644', 'PLCS0653', 'PLCS0165', 'PLCS0588']"
danielle.willis@example.com,"['Android Mobile App Programming', 'Machine Learning', 'Java Programming', 'C++ Programming', 'Data Analysis', 'UI/UX Design']","['PLCS0677', 'PLCS0147', 'PLCS0197', 'PLCS0350', 'PLCS0191', 'PLCS0920', 'PLCS0644', 'PLCS0653', 'PLCS0165', 'PLCS0588']"
barry.jones@example.com,"['Web Development', 'Java Programming', 'Data Analysis']","['PLCS0022', 'PLCS0978', 'PLCS0822', 'PLCS0940', 'PLCS0219', 'PLCS0908', 'PLCS0180', 'PLCS0332', 'PLCS0257', 'PLCS0824']"
jennifer.gonzalez@example.com,"['UI/UX Design', 'Android Mobile App Programming', 'Web Development']","['PLCS0588', 'PLCS0687', 'PLCS0288', 'PLCS0541', 'PLCS0677', 'PLCS0806', 'PLCS0191', 'PLCS0804', 'PLCS0218', 'PLCS0414']"
meagan.reyes@example.com,"['Data Analysis', 'Web Development', 'Machine Learning', 'Android Mobile App Programming']","['PLCS0317', 'PLCS0761', 'PLCS0662', 'PLCS0106', 'PLCS0520', 'PLCS0098', 'PLCS0981', 'PLCS0370', 'PLCS0973', 'PLCS0776']"
leslie.sandoval@example.com,"['UI/UX Design', 'Android Mobile App Programming', 'Java Programming', 'Machine Learning', 'C++ Programming', 'Web Development', 'Data Analysis']","['PLCS0564', 'PLCS0609', 'PLCS0806', 'PLCS0553', 'PLCS0239', 'PLCS0350', 'PLCS0872', 'PLCS0644', 'PLCS0306', 'PLCS0569']"
donna.bell@example.com,"['Web Development', 'UI/UX Design', 'Android Mobile App Programming', 'C++ Programming', 'Data Analysis', 'Machine Learning', 'Java Programming']","['PLCS0564', 'PLCS0609', 'PLCS0806', 'PLCS0553', 'PLCS0239', 'PLCS0350', 'PLCS0872', 'PLCS0644', 'PLCS0306', 'PLCS0569']"
david.graves@example.com,"['C++ Programming', 'Data Analysis', 'Android Mobile App Programming', 'Web Development', 'Java Programming', 'UI/UX Design', 'Machine Learning']","['PLCS0564', 'PLCS0609', 'PLCS0806', 'PLCS0553', 'PLCS0239', 'PLCS0350', 'PLCS0872', 'PLCS0644', 'PLCS0306', 'PLCS0569']"
joy.garcia@example.com,"['Java Programming', 'Web Development', 'Machine Learning', 'UI/UX Design', 'Android Mobile App Programming']","['PLCS0288', 'PLCS0350', 'PLCS0191', 'PLCS0197', 'PLCS0564', 'PLCS0804', 'PLCS0071', 'PLCS0806', 'PLCS0841', 'PLCS0687']"
michael.walker@example.com,"['Android Mobile App Programming', 'Web Development', 'UI/UX Design', 'Data Analysis', 'Machine Learning', 'Java Programming', 'C++ Programming']","['PLCS0564', 'PLCS0609', 'PLCS0806', 'PLCS0553', 'PLCS0239', 'PLCS0350', 'PLCS0872', 'PLCS0644', 'PLCS0306', 'PLCS0569']"
christina.wade@example.com,"['Java Programming', 'Machine Learning', 'Android Mobile App Programming', 'Data Analysis', 'Web Development']","['PLCS0696', 'PLCS0429', 'PLCS0370', 'PLCS0761', 'PLCS0938', 'PLCS0645', 'PLCS0776', 'PLCS0545', 'PLCS0662', 'PLCS0098']"
toni.carpenter@example.com,"['C++ Programming', 'UI/UX Design', 'Data Analysis', 'Machine Learning', 'Web Development']","['PLCS0584', 'PLCS0751', 'PLCS0775', 'PLCS0866', 'PLCS0625', 'PLCS0267', 'PLCS0857', 'PLCS0665', 'PLCS0496', 'PLCS0021']"
tiffany.foster@example.com,"['Java Programming', 'Data Analysis', 'Web Development', 'UI/UX Design', 'Android Mobile App Programming', 'Machine Learning']","['PLCS0854', 'PLCS0191', 'PLCS0350', 'PLCS0841', 'PLCS0699', 'PLCS0931', 'PLCS0564', 'PLCS0920', 'PLCS0804', 'PLCS0677']"
diana.thompson@example.com,"['Data Analysis', 'UI/UX Design', 'Web Development']","['PLCS0665', 'PLCS0960', 'PLCS0181', 'PLCS0866', 'PLCS0021', 'PLCS0584', 'PLCS0676', 'PLCS0634', 'PLCS0267', 'PLCS0446']"
michael.clark@example.com,"['Data Analysis', 'Web Development', 'C++ Programming', 'Android Mobile App Programming', 'UI/UX Design']","['PLCS0841', 'PLCS0854', 'PLCS0218', 'PLCS0804', 'PLCS0806', 'PLCS0553', 'PLCS0071', 'PLCS0872', 'PLCS0414', 'PLCS0699']"
jonathan.ramos@example.com,"['Java Programming', 'Machine Learning', 'C++ Programming', 'Android Mobile App Programming', 'UI/UX Design', 'Web Development', 'Data Analysis']","['PLCS0564', 'PLCS0609', 'PLCS0806', 'PLCS0553', 'PLCS0239', 'PLCS0350', 'PLCS0872', 'PLCS0644', 'PLCS0306', 'PLCS0569']"
jonathan.thomas@example.com,"['Machine Learning', 'Android Mobile App Programming', 'C++ Programming', 'Data Analysis', 'UI/UX Design']","['PLCS0165', 'PLCS0588', 'PLCS0239', 'PLCS0609', 'PLCS0288', 'PLCS0147', 'PLCS0553', 'PLCS0564', 'PLCS0653', 'PLCS0569']"
linda.bowen@example.com,"['Android Mobile App Programming', 'C++ Programming', 'Web Development', 'Machine Learning', 'Data Analysis', 'Java Programming', 'UI/UX Design']","['PLCS0564', 'PLCS0609', 'PLCS0806', 'PLCS0553', 'PLCS0239', 'PLCS0350', 'PLCS0872', 'PLCS0644', 'PLCS0306', 'PLCS0569']"
tyler.anderson@example.com,"['Machine Learning', 'Web Development', 'Data Analysis', 'UI/UX Design', 'Android Mobile App Programming', 'Java Programming', 'C++ Programming']","['PLCS0564', 'PLCS0609', 'PLCS0806', 'PLCS0553', 'PLCS0239', 'PLCS0350', 'PLCS0872', 'PLCS0644', 'PLCS0306', 'PLCS0569']"
douglas.carney@example.com,"['C++ Programming', 'Data Analysis', 'UI/UX Design', 'Machine Learning', 'Android Mobile App Programming']","['PLCS0165', 'PLCS0588', 'PLCS0239', 'PLCS0609', 'PLCS0288', 'PLCS0147', 'PLCS0553', 'PLCS0564', 'PLCS0653', 'PLCS0569']"
donald.ewing@example.com,"['UI/UX Design', 'Web Development', 'C++ Programming', 'Java Programming', 'Machine Learning', 'Data Analysis', 'Android Mobile App Programming']","['PLCS0564', 'PLCS0609', 'PLCS0806', 'PLCS0553', 'PLCS0239', 'PLCS0350', 'PLCS0872', 'PLCS0644', 'PLCS0306', 'PLCS0569']"
jill.white@example.com,"['Android Mobile App Programming', 'C++ Programming', 'UI/UX Design', 'Data Analysis']","['PLCS0699', 'PLCS0071', 'PLCS0644', 'PLCS0653', 'PLCS0677', 'PLCS0687', 'PLCS0569', 'PLCS0841', 'PLCS0804', 'PLCS0564']"
seth.taylor@example.com,"['Data Analysis', 'Java Programming', 'Web Development', 'Machine Learning', 'C++ Programming', 'Android Mobile App Programming', 'UI/UX Design']","['PLCS0564', 'PLCS0609', 'PLCS0806', 'PLCS0553', 'PLCS0239', 'PLCS0350', 'PLCS0872', 'PLCS0644', 'PLCS0306', 'PLCS0569']"
amy.turner@example.com,"['Web Development', 'Android Mobile App Programming', 'UI/UX Design']","['PLCS0588', 'PLCS0687', 'PLCS0288', 'PLCS0541', 'PLCS0677', 'PLCS0806', 'PLCS0191', 'PLCS0804', 'PLCS0218', 'PLCS0414']"
kenneth.hill@example.com,"['C++ Programming', 'Machine Learning', 'Web Development', 'Java Programming', 'Data Analysis', 'Android Mobile App Programming', 'UI/UX Design']","['PLCS0564', 'PLCS0609', 'PLCS0806', 'PLCS0553', 'PLCS0239', 'PLCS0350', 'PLCS0872', 'PLCS0644', 'PLCS0306', 'PLCS0569']"
patrick.simmons@example.com,"['Android Mobile App Programming', 'UI/UX Design', 'C++ Programming']","['PLCS0841', 'PLCS0687', 'PLCS0806', 'PLCS0569', 'PLCS0350', 'PLCS0699', 'PLCS0564', 'PLCS0553', 'PLCS0588', 'PLCS0541']"
nicholas.may@example.com,"['Machine Learning', 'Data Analysis', 'Java Programming', 'UI/UX Design', 'Android Mobile App Programming']","['PLCS0804', 'PLCS0288', 'PLCS0414', 'PLCS0350', 'PLCS0699', 'PLCS0806', 'PLCS0147', 'PLCS0071', 'PLCS0841', 'PLCS0061']"
jennifer.cummings@example.com,"['UI/UX Design', 'Web Development', 'Java Programming']","['PLCS0198', 'PLCS0665', 'PLCS0181', 'PLCS0634', 'PLCS0021', 'PLCS0844', 'PLCS0405', 'PLCS0267', 'PLCS0775', 'PLCS0625']"
amanda.bowman@example.com,"['Web Development', 'Java Programming', 'UI/UX Design', 'C++ Programming', 'Android Mobile App Programming', 'Data Analysis']","['PLCS0699', 'PLCS0553', 'PLCS0841', 'PLCS0414', 'PLCS0588', 'PLCS0218', 'PLCS0804', 'PLCS0197', 'PLCS0569', 'PLCS0931']"
tina.henry@example.com,"['UI/UX Design', 'Java Programming', 'Android Mobile App Programming', 'C++ Programming', 'Machine Learning']","['PLCS0147', 'PLCS0854', 'PLCS0931', 'PLCS0306', 'PLCS0609', 'PLCS0218', 'PLCS0569', 'PLCS0564', 'PLCS0288', 'PLCS0841']"
melinda.velasquez@example.com,"['Data Analysis', 'Java Programming', 'Machine Learning']","['PLCS0642', 'PLCS0254', 'PLCS0833', 'PLCS0816', 'PLCS0966', 'PLCS0088', 'PLCS0929', 'PLCS0029', 'PLCS0161', 'PLCS0039']"
ronald.prince@example.com,"['C++ Programming', 'Web Development', 'UI/UX Design', 'Java Programming', 'Android Mobile App Programming']","['PLCS0569', 'PLCS0564', 'PLCS0350', 'PLCS0677', 'PLCS0699', 'PLCS0872', 'PLCS0687', 'PLCS0191', 'PLCS0804', 'PLCS0609']"
james.thompson@example.com,"['Web Development', 'Data Analysis', 'C++ Programming', 'Java Programming', 'UI/UX Design', 'Android Mobile App Programming', 'Machine Learning']","['PLCS0564', 'PLCS0609', 'PLCS0806', 'PLCS0553', 'PLCS0239', 'PLCS0350', 'PLCS0872', 'PLCS0644', 'PLCS0306', 'PLCS0569']"
walter.miller@example.com,"['Android Mobile App Programming', 'UI/UX Design', 'Web Development', 'Machine Learning', 'Java Programming']","['PLCS0288', 'PLCS0350', 'PLCS0191', 'PLCS0197', 'PLCS0564', 'PLCS0804', 'PLCS0071', 'PLCS0806', 'PLCS0841', 'PLCS0687']"
susan.green@example.com,"['UI/UX Design', 'C++ Programming', 'Machine Learning', 'Android Mobile App Programming', 'Java Programming']","['PLCS0147', 'PLCS0854', 'PLCS0931', 'PLCS0306', 'PLCS0609', 'PLCS0218', 'PLCS0569', 'PLCS0564', 'PLCS0288', 'PLCS0841']"
erica.weber@example.com,"['Android Mobile App Programming', 'Data Analysis', 'C++ Programming']","['PLCS0921', 'PLCS0842', 'PLCS0964', 'PLCS0526', 'PLCS0956', 'PLCS0194', 'PLCS0185', 'PLCS0063', 'PLCS0284', 'PLCS0184']"
amy.mercado@example.com,"['C++ Programming', 'Android Mobile App Programming', 'UI/UX Design']","['PLCS0841', 'PLCS0687', 'PLCS0806', 'PLCS0569', 'PLCS0350', 'PLCS0699', 'PLCS0564', 'PLCS0553', 'PLCS0588', 'PLCS0541']"
scott.pope@example.com,"['UI/UX Design', 'C++ Programming', 'Web Development', 'Android Mobile App Programming', 'Java Programming', 'Machine Learning', 'Data Analysis']","['PLCS0564', 'PLCS0609', 'PLCS0806', 'PLCS0553', 'PLCS0239', 'PLCS0350', 'PLCS0872', 'PLCS0644', 'PLCS0306', 'PLCS0569']"
steven.lucero@example.com,"['Data Analysis', 'UI/UX Design', 'C++ Programming', 'Java Programming']","['PLCS0230', 'PLCS0637', 'PLCS0808', 'PLCS0260', 'PLCS0232', 'PLCS0111', 'PLCS0117', 'PLCS0762', 'PLCS0294', 'PLCS0189']"
breanna.king@example.com,"['Android Mobile App Programming', 'Data Analysis', 'UI/UX Design', 'C++ Programming', 'Web Development', 'Machine Learning']","['PLCS0541', 'PLCS0841', 'PLCS0239', 'PLCS0806', 'PLCS0569', 'PLCS0564', 'PLCS0553', 'PLCS0306', 'PLCS0288', 'PLCS0350']"
thomas.serrano@example.com,"['Machine Learning', 'Data Analysis', 'C++ Programming', 'Java Programming']","['PLCS0201', 'PLCS0632', 'PLCS0870', 'PLCS0675', 'PLCS0449', 'PLCS0440', 'PLCS0660', 'PLCS0186', 'PLCS0621', 'PLCS0056']"
kelli.zimmerman@example.com,"['Web Development', 'Java Programming', 'UI/UX Design', 'Data Analysis', 'Android Mobile App Programming', 'Machine Learning', 'C++ Programming']","['PLCS0564', 'PLCS0609', 'PLCS0806', 'PLCS0553', 'PLCS0239', 'PLCS0350', 'PLCS0872', 'PLCS0644', 'PLCS0306', 'PLCS0569']"
aaron.townsend@example.com,"['Web Development', 'Java Programming', 'C++ Programming', 'UI/UX Design']","['PLCS0364', 'PLCS0499', 'PLCS0294', 'PLCS0716', 'PLCS0230', 'PLCS0232', 'PLCS0713', 'PLCS0637', 'PLCS0762', 'PLCS0970']"
carlos.thomas@example.com,"['Data Analysis', 'UI/UX Design', 'Web Development', 'Java Programming', 'Android Mobile App Programming', 'Machine Learning']","['PLCS0854', 'PLCS0191', 'PLCS0350', 'PLCS0841', 'PLCS0699', 'PLCS0931', 'PLCS0564', 'PLCS0920', 'PLCS0804', 'PLCS0677']"
sarah.randall@example.com,"['C++ Programming', 'Android Mobile App Programming', 'Data Analysis', 'Machine Learning']","['PLCS0576', 'PLCS0406', 'PLCS0547', 'PLCS0919', 'PLCS0217', 'PLCS0771', 'PLCS0281', 'PLCS0953', 'PLCS0203', 'PLCS0701']"
patrick.mason@example.com,"['Web Development', 'Android Mobile App Programming', 'UI/UX Design', 'Machine Learning', 'Java Programming']","['PLCS0288', 'PLCS0350', 'PLCS0191', 'PLCS0197', 'PLCS0564', 'PLCS0804', 'PLCS0071', 'PLCS0806', 'PLCS0841', 'PLCS0687']"
peter.thomas@example.com,"['Web Development', 'Data Analysis', 'Android Mobile App Programming', 'C++ Programming', 'UI/UX Design', 'Machine Learning', 'Java Programming']","['PLCS0564', 'PLCS0609', 'PLCS0806', 'PLCS0553', 'PLCS0239', 'PLCS0350', 'PLCS0872', 'PLCS0644', 'PLCS0306', 'PLCS0569']"
taylor.moore@example.com,"['C++ Programming', 'UI/UX Design', 'Machine Learning', 'Data Analysis', 'Web Development', 'Java Programming', 'Android Mobile App Programming']","['PLCS0564', 'PLCS0609', 'PLCS0806', 'PLCS0553', 'PLCS0239', 'PLCS0350', 'PLCS0872', 'PLCS0644', 'PLCS0306', 'PLCS0569']"
jonathan.fisher@example.com,"['Android Mobile App Programming', 'Machine Learning', 'Data Analysis', 'Java Programming', 'C++ Programming', 'UI/UX Design', 'Web Development']","['PLCS0564', 'PLCS0609', 'PLCS0806', 'PLCS0553', 'PLCS0239', 'PLCS0350', 'PLCS0872', 'PLCS0644', 'PLCS0306', 'PLCS0569']"
mary.santiago@example.com,"['Java Programming', 'C++ Programming', 'Web Development', 'Android Mobile App Programming', 'Machine Learning', 'UI/UX Design']","['PLCS0218', 'PLCS0569', 'PLCS0677', 'PLCS0872', 'PLCS0687', 'PLCS0288', 'PLCS0920', 'PLCS0699', 'PLCS0564', 'PLCS0197']"
danielle.newman@example.com,"['Web Development', 'Data Analysis', 'Java Programming', 'UI/UX Design', 'Android Mobile App Programming']","['PLCS0699', 'PLCS0165', 'PLCS0350', 'PLCS0687', 'PLCS0806', 'PLCS0197', 'PLCS0071', 'PLCS0218', 'PLCS0854', 'PLCS0677']"
douglas.allen@example.com,"['UI/UX Design', 'Java Programming', 'Data Analysis']","['PLCS0266', 'PLCS0178', 'PLCS0860', 'PLCS0594', 'PLCS0048', 'PLCS0508', 'PLCS0906', 'PLCS0001', 'PLCS0187', 'PLCS0141']"
christopher.phillips@example.com,"['Android Mobile App Programming', 'Java Programming', 'C++ Programming']","['PLCS0085', 'PLCS0060', 'PLCS0119', 'PLCS0782', 'PLCS0103', 'PLCS0745', 'PLCS0807', 'PLCS0717', 'PLCS0445', 'PLCS0911']"
elizabeth.hayes@example.com,"['Java Programming', 'C++ Programming', 'Android Mobile App Programming', 'Machine Learning', 'Data Analysis', 'UI/UX Design', 'Web Development']","['PLCS0564', 'PLCS0609', 'PLCS0806', 'PLCS0553', 'PLCS0239', 'PLCS0350', 'PLCS0872', 'PLCS0644', 'PLCS0306', 'PLCS0569']"
kristen.wheeler@example.com,"['Machine Learning', 'C++ Programming', 'UI/UX Design', 'Android Mobile App Programming', 'Java Programming', 'Web Development', 'Data Analysis']","['PLCS0564', 'PLCS0609', 'PLCS0806', 'PLCS0553', 'PLCS0239', 'PLCS0350', 'PLCS0872', 'PLCS0644', 'PLCS0306', 'PLCS0569']"
